age,income,occupation,gender,state,category,disability,scheme_id,label
30,302214,retired,male,Maharashtra,OBC,no,4,0
30,302214,retired,male,Maharashtra,OBC,no,6,0
30,302214,retired,male,Maharashtra,OBC,no,9,0
30,302214,retired,male,Maharashtra,OBC,no,14,0
30,302214,retired,male,Maharashtra,OBC,no,22,0
48,485407,business,male,Maharashtra,General,no,4,1
48,485407,business,male,Maharashtra,General,no,5,0
44,596257,unemployed,female,Maharashtra,General,yes,7,0
44,596257,unemployed,female,Maharashtra,General,yes,8,0
44,596257,unemployed,female,Maharashtra,General,yes,10,1
44,596257,unemployed,female,Maharashtra,General,yes,23,0
21,694348,business,male,Maharashtra,General,no,4,1
21,694348,business,male,Maharashtra,General,no,13,0
33,566273,farmer,male,Maharashtra,OBC,yes,15,0
33,566273,farmer,male,Maharashtra,OBC,yes,17,0
33,566273,farmer,male,Maharashtra,OBC,yes,21,1
33,566273,farmer,male,Maharashtra,OBC,yes,22,1
32,134005,student,female,Maharashtra,General,yes,3,1
32,134005,student,female,Maharashtra,General,yes,11,1
32,134005,student,female,Maharashtra,General,yes,12,1
32,134005,student,female,Maharashtra,General,yes,15,1
32,134005,student,female,Maharashtra,General,yes,18,0
32,134005,student,female,Maharashtra,General,yes,20,1
32,134005,student,female,Maharashtra,General,yes,27,1
40,405256,student,male,Maharashtra,SC,no,3,0
40,405256,student,male,Maharashtra,SC,no,4,0
55,698367,business,female,Maharashtra,EWS,yes,4,1
55,698367,business,female,Maharashtra,EWS,yes,26,0
37,846999,farmer,male,Maharashtra,OBC,no,3,0
37,846999,farmer,male,Maharashtra,OBC,no,12,0
37,846999,farmer,male,Maharashtra,OBC,no,17,0
37,846999,farmer,male,Maharashtra,OBC,no,26,0
37,846999,farmer,male,Maharashtra,OBC,no,28,0
45,764211,government_employee,female,Maharashtra,SC,yes,2,0
45,764211,government_employee,female,Maharashtra,SC,yes,6,0
45,764211,government_employee,female,Maharashtra,SC,yes,17,0
45,764211,government_employee,female,Maharashtra,SC,yes,22,0
45,764211,government_employee,female,Maharashtra,SC,yes,23,1
45,764211,government_employee,female,Maharashtra,SC,yes,24,1
45,764211,government_employee,female,Maharashtra,SC,yes,26,0
62,38097,government_employee,female,Maharashtra,OBC,yes,2,0
62,38097,government_employee,female,Maharashtra,OBC,yes,3,1
62,38097,government_employee,female,Maharashtra,OBC,yes,12,1
62,38097,government_employee,female,Maharashtra,OBC,yes,13,1
62,38097,government_employee,female,Maharashtra,OBC,yes,15,0
62,38097,government_employee,female,Maharashtra,OBC,yes,19,0
62,38097,government_employee,female,Maharashtra,OBC,yes,25,0
62,38097,government_employee,female,Maharashtra,OBC,yes,27,1
30,264056,self_employed,male,Maharashtra,EWS,yes,1,1
30,264056,self_employed,male,Maharashtra,EWS,yes,4,1
30,264056,self_employed,male,Maharashtra,EWS,yes,6,1
30,264056,self_employed,male,Maharashtra,EWS,yes,8,1
30,264056,self_employed,male,Maharashtra,EWS,yes,10,1
30,264056,self_employed,male,Maharashtra,EWS,yes,12,1
30,264056,self_employed,male,Maharashtra,EWS,yes,23,0
30,264056,self_employed,male,Maharashtra,EWS,yes,27,1
62,657523,business,male,Maharashtra,General,no,1,0
62,657523,business,male,Maharashtra,General,no,4,1
63,367170,retired,female,Maharashtra,ST,yes,1,0
63,367170,retired,female,Maharashtra,ST,yes,14,1
63,367170,retired,female,Maharashtra,ST,yes,17,0
63,367170,retired,female,Maharashtra,ST,yes,27,1
37,612141,salaried,male,Maharashtra,SC,no,6,0
37,612141,salaried,male,Maharashtra,SC,no,19,0
37,612141,salaried,male,Maharashtra,SC,no,23,1
37,612141,salaried,male,Maharashtra,SC,no,26,0
22,558891,student,male,Maharashtra,OBC,no,12,0
22,558891,student,male,Maharashtra,OBC,no,24,0
58,247372,self_employed,female,Maharashtra,OBC,yes,1,1
58,247372,self_employed,female,Maharashtra,OBC,yes,3,1
58,247372,self_employed,female,Maharashtra,OBC,yes,4,1
58,247372,self_employed,female,Maharashtra,OBC,yes,8,1
58,247372,self_employed,female,Maharashtra,OBC,yes,11,0
58,247372,self_employed,female,Maharashtra,OBC,yes,12,1
58,247372,self_employed,female,Maharashtra,OBC,yes,19,0
58,247372,self_employed,female,Maharashtra,OBC,yes,27,1
58,247372,self_employed,female,Maharashtra,OBC,yes,28,1
69,482996,salaried,female,Maharashtra,ST,yes,8,1
69,482996,salaried,female,Maharashtra,ST,yes,12,0
69,482996,salaried,female,Maharashtra,ST,yes,15,0
69,482996,salaried,female,Maharashtra,ST,yes,22,0
69,482996,salaried,female,Maharashtra,ST,yes,27,1
27,46010,student,female,Maharashtra,OBC,no,3,1
27,46010,student,female,Maharashtra,OBC,no,5,1
27,46010,student,female,Maharashtra,OBC,no,11,1
27,46010,student,female,Maharashtra,OBC,no,12,0
27,46010,student,female,Maharashtra,OBC,no,13,1
27,46010,student,female,Maharashtra,OBC,no,15,1
27,46010,student,female,Maharashtra,OBC,no,17,1
27,46010,student,female,Maharashtra,OBC,no,18,1
27,46010,student,female,Maharashtra,OBC,no,20,1
27,46010,student,female,Maharashtra,OBC,no,23,0
27,46010,student,female,Maharashtra,OBC,no,26,0
27,46010,student,female,Maharashtra,OBC,no,28,0
59,148962,retired,male,Maharashtra,EWS,yes,1,0
59,148962,retired,male,Maharashtra,EWS,yes,2,0
59,148962,retired,male,Maharashtra,EWS,yes,3,1
59,148962,retired,male,Maharashtra,EWS,yes,8,0
59,148962,retired,male,Maharashtra,EWS,yes,10,0
59,148962,retired,male,Maharashtra,EWS,yes,12,1
59,148962,retired,male,Maharashtra,EWS,yes,16,0
59,148962,retired,male,Maharashtra,EWS,yes,27,1
47,22235,retired,female,Maharashtra,EWS,no,3,1
47,22235,retired,female,Maharashtra,EWS,no,4,0
47,22235,retired,female,Maharashtra,EWS,no,6,0
47,22235,retired,female,Maharashtra,EWS,no,7,0
47,22235,retired,female,Maharashtra,EWS,no,13,1
47,22235,retired,female,Maharashtra,EWS,no,25,0
60,848705,farmer,male,Maharashtra,SC,yes,2,0
60,848705,farmer,male,Maharashtra,SC,yes,8,0
60,848705,farmer,male,Maharashtra,SC,yes,17,0
60,848705,farmer,male,Maharashtra,SC,yes,20,0
60,848705,farmer,male,Maharashtra,SC,yes,22,0
58,86481,unemployed,female,Maharashtra,ST,yes,3,1
58,86481,unemployed,female,Maharashtra,ST,yes,12,1
58,86481,unemployed,female,Maharashtra,ST,yes,13,1
58,86481,unemployed,female,Maharashtra,ST,yes,23,0
58,86481,unemployed,female,Maharashtra,ST,yes,26,1
58,86481,unemployed,female,Maharashtra,ST,yes,27,1
38,102706,business,female,Maharashtra,EWS,yes,1,1
38,102706,business,female,Maharashtra,EWS,yes,3,1
38,102706,business,female,Maharashtra,EWS,yes,4,1
38,102706,business,female,Maharashtra,EWS,yes,12,1
38,102706,business,female,Maharashtra,EWS,yes,13,1
38,102706,business,female,Maharashtra,EWS,yes,27,1
38,102706,business,female,Maharashtra,EWS,yes,28,1
51,647003,salaried,male,Maharashtra,General,no,10,0
51,647003,salaried,male,Maharashtra,General,no,17,0
51,647003,salaried,male,Maharashtra,General,no,23,1
51,647003,salaried,male,Maharashtra,General,no,24,1
35,109300,government_employee,male,Maharashtra,General,yes,3,1
35,109300,government_employee,male,Maharashtra,General,yes,7,0
35,109300,government_employee,male,Maharashtra,General,yes,10,0
35,109300,government_employee,male,Maharashtra,General,yes,12,1
35,109300,government_employee,male,Maharashtra,General,yes,15,0
35,109300,government_employee,male,Maharashtra,General,yes,20,0
35,109300,government_employee,male,Maharashtra,General,yes,23,1
35,109300,government_employee,male,Maharashtra,General,yes,27,1
35,202014,business,male,Maharashtra,SC,yes,1,1
35,202014,business,male,Maharashtra,SC,yes,3,1
35,202014,business,male,Maharashtra,SC,yes,4,1
35,202014,business,male,Maharashtra,SC,yes,12,1
35,202014,business,male,Maharashtra,SC,yes,15,0
35,202014,business,male,Maharashtra,SC,yes,27,1
58,358511,retired,male,Maharashtra,EWS,no,2,0
58,358511,retired,male,Maharashtra,EWS,no,7,0
58,358511,retired,male,Maharashtra,EWS,no,10,0
58,358511,retired,male,Maharashtra,EWS,no,13,0
43,761053,farmer,male,Maharashtra,OBC,no,11,0
43,761053,farmer,male,Maharashtra,OBC,no,13,0
43,761053,farmer,male,Maharashtra,OBC,no,14,0
43,761053,farmer,male,Maharashtra,OBC,no,22,1
43,761053,farmer,male,Maharashtra,OBC,no,27,0
42,61370,government_employee,female,Maharashtra,General,no,3,1
42,61370,government_employee,female,Maharashtra,General,no,23,1
42,61370,government_employee,female,Maharashtra,General,no,24,1
42,61370,government_employee,female,Maharashtra,General,no,27,0
42,61370,government_employee,female,Maharashtra,General,no,28,0
33,954035,student,male,Maharashtra,EWS,no,25,0
68,588631,farmer,male,Maharashtra,General,yes,9,0
48,955718,unemployed,female,Maharashtra,ST,no,7,0
48,955718,unemployed,female,Maharashtra,ST,no,15,0
48,955718,unemployed,female,Maharashtra,ST,no,16,0
64,264947,business,female,Maharashtra,OBC,yes,3,0
64,264947,business,female,Maharashtra,OBC,yes,4,1
64,264947,business,female,Maharashtra,OBC,yes,12,1
64,264947,business,female,Maharashtra,OBC,yes,20,0
64,264947,business,female,Maharashtra,OBC,yes,21,0
64,264947,business,female,Maharashtra,OBC,yes,27,1
62,320786,unemployed,female,Maharashtra,General,yes,10,0
62,320786,unemployed,female,Maharashtra,General,yes,27,1
28,366851,student,male,Maharashtra,OBC,no,4,0
28,366851,student,male,Maharashtra,OBC,no,11,1
28,366851,student,male,Maharashtra,OBC,no,15,1
28,366851,student,male,Maharashtra,OBC,no,20,1
63,992039,farmer,female,Maharashtra,ST,no,8,0
63,992039,farmer,female,Maharashtra,ST,no,11,0
63,992039,farmer,female,Maharashtra,ST,no,15,0
63,992039,farmer,female,Maharashtra,ST,no,21,0
63,992039,farmer,female,Maharashtra,ST,no,24,0
63,8765,student,male,Maharashtra,ST,yes,3,1
63,8765,student,male,Maharashtra,ST,yes,8,0
63,8765,student,male,Maharashtra,ST,yes,10,0
63,8765,student,male,Maharashtra,ST,yes,11,0
63,8765,student,male,Maharashtra,ST,yes,12,1
63,8765,student,male,Maharashtra,ST,yes,27,1
70,298270,salaried,female,Maharashtra,OBC,no,1,0
70,298270,salaried,female,Maharashtra,OBC,no,2,0
70,298270,salaried,female,Maharashtra,OBC,no,8,1
70,298270,salaried,female,Maharashtra,OBC,no,13,0
70,298270,salaried,female,Maharashtra,OBC,no,26,0
61,366404,retired,female,Maharashtra,General,no,11,0
61,366404,retired,female,Maharashtra,General,no,14,1
61,366404,retired,female,Maharashtra,General,no,15,0
32,609702,business,female,Maharashtra,General,no,1,0
32,609702,business,female,Maharashtra,General,no,4,1
32,609702,business,female,Maharashtra,General,no,14,0
32,609702,business,female,Maharashtra,General,no,16,0
32,609702,business,female,Maharashtra,General,no,18,0
32,609702,business,female,Maharashtra,General,no,26,0
67,46890,unemployed,female,Maharashtra,OBC,yes,3,1
67,46890,unemployed,female,Maharashtra,OBC,yes,9,1
67,46890,unemployed,female,Maharashtra,OBC,yes,12,1
67,46890,unemployed,female,Maharashtra,OBC,yes,13,1
67,46890,unemployed,female,Maharashtra,OBC,yes,20,0
67,46890,unemployed,female,Maharashtra,OBC,yes,27,1
21,128290,salaried,male,Maharashtra,General,yes,3,1
21,128290,salaried,male,Maharashtra,General,yes,8,1
21,128290,salaried,male,Maharashtra,General,yes,12,1
21,128290,salaried,male,Maharashtra,General,yes,13,0
21,128290,salaried,male,Maharashtra,General,yes,17,0
21,128290,salaried,male,Maharashtra,General,yes,18,0
21,128290,salaried,male,Maharashtra,General,yes,22,0
21,128290,salaried,male,Maharashtra,General,yes,23,1
21,128290,salaried,male,Maharashtra,General,yes,26,0
21,128290,salaried,male,Maharashtra,General,yes,27,1
21,493491,self_employed,female,Maharashtra,ST,yes,1,0
21,493491,self_employed,female,Maharashtra,ST,yes,4,1
21,493491,self_employed,female,Maharashtra,ST,yes,6,1
21,493491,self_employed,female,Maharashtra,ST,yes,7,1
21,493491,self_employed,female,Maharashtra,ST,yes,8,1
21,493491,self_employed,female,Maharashtra,ST,yes,10,1
21,493491,self_employed,female,Maharashtra,ST,yes,26,0
21,493491,self_employed,female,Maharashtra,ST,yes,27,1
21,493491,self_employed,female,Maharashtra,ST,yes,28,1
48,769099,salaried,female,Maharashtra,SC,yes,10,0
48,769099,salaried,female,Maharashtra,SC,yes,15,0
48,769099,salaried,female,Maharashtra,SC,yes,20,0
48,769099,salaried,female,Maharashtra,SC,yes,21,0
48,769099,salaried,female,Maharashtra,SC,yes,23,1
48,769099,salaried,female,Maharashtra,SC,yes,24,1
38,72400,student,male,Maharashtra,EWS,yes,3,1
38,72400,student,male,Maharashtra,EWS,yes,12,1
38,72400,student,male,Maharashtra,EWS,yes,15,0
38,72400,student,male,Maharashtra,EWS,yes,27,1
39,553462,self_employed,female,Maharashtra,General,no,4,1
39,553462,self_employed,female,Maharashtra,General,no,6,1
39,553462,self_employed,female,Maharashtra,General,no,8,1
39,553462,self_employed,female,Maharashtra,General,no,10,1
39,553462,self_employed,female,Maharashtra,General,no,11,0
39,553462,self_employed,female,Maharashtra,General,no,26,0
63,305865,retired,male,Maharashtra,General,yes,1,0
63,305865,retired,male,Maharashtra,General,yes,12,0
63,305865,retired,male,Maharashtra,General,yes,13,0
63,305865,retired,male,Maharashtra,General,yes,14,1
63,305865,retired,male,Maharashtra,General,yes,20,0
63,305865,retired,male,Maharashtra,General,yes,25,0
63,305865,retired,male,Maharashtra,General,yes,27,1
28,686956,business,male,Maharashtra,OBC,no,3,0
28,686956,business,male,Maharashtra,OBC,no,4,1
28,686956,business,male,Maharashtra,OBC,no,13,0
28,686956,business,male,Maharashtra,OBC,no,21,0
28,686956,business,male,Maharashtra,OBC,no,25,0
28,686956,business,male,Maharashtra,OBC,no,27,0
42,267484,farmer,male,Maharashtra,General,yes,2,1
42,267484,farmer,male,Maharashtra,General,yes,7,0
42,267484,farmer,male,Maharashtra,General,yes,12,1
42,267484,farmer,male,Maharashtra,General,yes,13,0
42,267484,farmer,male,Maharashtra,General,yes,17,0
42,267484,farmer,male,Maharashtra,General,yes,21,1
42,267484,farmer,male,Maharashtra,General,yes,22,1
42,267484,farmer,male,Maharashtra,General,yes,24,0
42,267484,farmer,male,Maharashtra,General,yes,27,1
41,934618,government_employee,male,Maharashtra,EWS,yes,3,0
41,934618,government_employee,male,Maharashtra,EWS,yes,5,0
41,934618,government_employee,male,Maharashtra,EWS,yes,20,0
41,934618,government_employee,male,Maharashtra,EWS,yes,21,0
41,934618,government_employee,male,Maharashtra,EWS,yes,22,0
41,934618,government_employee,male,Maharashtra,EWS,yes,23,1
41,934618,government_employee,male,Maharashtra,EWS,yes,24,1
34,40804,business,male,Maharashtra,OBC,yes,1,1
34,40804,business,male,Maharashtra,OBC,yes,3,1
34,40804,business,male,Maharashtra,OBC,yes,4,1
34,40804,business,male,Maharashtra,OBC,yes,12,1
34,40804,business,male,Maharashtra,OBC,yes,15,0
34,40804,business,male,Maharashtra,OBC,yes,27,1
38,964558,unemployed,male,Maharashtra,SC,no,3,0
38,964558,unemployed,male,Maharashtra,SC,no,9,0
69,137309,business,female,Maharashtra,EWS,no,3,1
69,137309,business,female,Maharashtra,EWS,no,10,0
69,137309,business,female,Maharashtra,EWS,no,13,1
69,137309,business,female,Maharashtra,EWS,no,23,0
65,282711,salaried,female,Maharashtra,ST,no,1,0
65,282711,salaried,female,Maharashtra,ST,no,4,0
65,282711,salaried,female,Maharashtra,ST,no,8,1
65,282711,salaried,female,Maharashtra,ST,no,25,0
18,446497,farmer,male,Maharashtra,OBC,yes,2,1
18,446497,farmer,male,Maharashtra,OBC,yes,10,0
18,446497,farmer,male,Maharashtra,OBC,yes,21,1
18,446497,farmer,male,Maharashtra,OBC,yes,22,1
18,446497,farmer,male,Maharashtra,OBC,yes,26,0
18,446497,farmer,male,Maharashtra,OBC,yes,27,1
60,904985,farmer,male,Maharashtra,SC,no,3,0
69,836322,salaried,male,Maharashtra,SC,no,5,0
69,836322,salaried,male,Maharashtra,SC,no,24,0
31,652602,business,male,Maharashtra,OBC,yes,4,1
31,652602,business,male,Maharashtra,OBC,yes,5,0
31,652602,business,male,Maharashtra,OBC,yes,9,0
46,384314,self_employed,male,Maharashtra,ST,yes,4,1
46,384314,self_employed,male,Maharashtra,ST,yes,8,1
46,384314,self_employed,male,Maharashtra,ST,yes,10,1
46,384314,self_employed,male,Maharashtra,ST,yes,12,0
46,384314,self_employed,male,Maharashtra,ST,yes,27,1
31,850062,farmer,male,Maharashtra,SC,no,7,0
31,850062,farmer,male,Maharashtra,SC,no,11,0
31,850062,farmer,male,Maharashtra,SC,no,14,0
31,850062,farmer,male,Maharashtra,SC,no,17,0
31,850062,farmer,male,Maharashtra,SC,no,26,0
24,703954,student,male,Maharashtra,OBC,no,2,0
24,703954,student,male,Maharashtra,OBC,no,6,0
24,703954,student,male,Maharashtra,OBC,no,7,0
24,703954,student,male,Maharashtra,OBC,no,11,0
24,703954,student,male,Maharashtra,OBC,no,18,0
58,763888,business,female,Maharashtra,EWS,yes,4,1
58,763888,business,female,Maharashtra,EWS,yes,7,0
58,763888,business,female,Maharashtra,EWS,yes,14,0
58,763888,business,female,Maharashtra,EWS,yes,16,0
58,763888,business,female,Maharashtra,EWS,yes,19,0
58,763888,business,female,Maharashtra,EWS,yes,24,0
23,39692,government_employee,female,Maharashtra,General,yes,3,1
23,39692,government_employee,female,Maharashtra,General,yes,12,1
23,39692,government_employee,female,Maharashtra,General,yes,14,0
23,39692,government_employee,female,Maharashtra,General,yes,23,1
23,39692,government_employee,female,Maharashtra,General,yes,27,1
44,826957,self_employed,male,Maharashtra,ST,no,4,1
44,826957,self_employed,male,Maharashtra,ST,no,23,0
44,826957,self_employed,male,Maharashtra,ST,no,25,0
42,322384,student,male,Maharashtra,General,yes,13,0
42,322384,student,male,Maharashtra,General,yes,27,1
51,746005,student,female,Maharashtra,SC,no,26,0
54,634931,unemployed,male,Maharashtra,EWS,yes,5,0
54,634931,unemployed,male,Maharashtra,EWS,yes,13,0
54,634931,unemployed,male,Maharashtra,EWS,yes,14,0
54,634931,unemployed,male,Maharashtra,EWS,yes,27,0
30,236636,farmer,female,Maharashtra,General,no,2,1
30,236636,farmer,female,Maharashtra,General,no,3,1
30,236636,farmer,female,Maharashtra,General,no,7,0
30,236636,farmer,female,Maharashtra,General,no,19,0
30,236636,farmer,female,Maharashtra,General,no,21,1
30,236636,farmer,female,Maharashtra,General,no,22,1
67,587383,retired,female,Maharashtra,General,no,4,0
67,587383,retired,female,Maharashtra,General,no,9,0
67,587383,retired,female,Maharashtra,General,no,14,1
25,808696,retired,female,Maharashtra,General,yes,2,0
25,808696,retired,female,Maharashtra,General,yes,5,0
25,808696,retired,female,Maharashtra,General,yes,23,0
45,961903,farmer,female,Maharashtra,ST,no,1,0
45,961903,farmer,female,Maharashtra,ST,no,9,0
62,503981,farmer,male,Maharashtra,SC,yes,6,0
62,503981,farmer,male,Maharashtra,SC,yes,9,0
62,503981,farmer,male,Maharashtra,SC,yes,13,0
62,503981,farmer,male,Maharashtra,SC,yes,21,1
62,503981,farmer,male,Maharashtra,SC,yes,22,1
26,483828,student,male,Maharashtra,OBC,yes,7,0
26,483828,student,male,Maharashtra,OBC,yes,11,1
26,483828,student,male,Maharashtra,OBC,yes,20,1
26,483828,student,male,Maharashtra,OBC,yes,27,1
62,796185,retired,male,Maharashtra,ST,no,7,0
62,796185,retired,male,Maharashtra,ST,no,9,0
62,796185,retired,male,Maharashtra,ST,no,14,1
62,796185,retired,male,Maharashtra,ST,no,17,0
62,796185,retired,male,Maharashtra,ST,no,18,0
62,796185,retired,male,Maharashtra,ST,no,21,0
34,603082,retired,female,Maharashtra,ST,no,1,0
34,603082,retired,female,Maharashtra,ST,no,3,0
34,603082,retired,female,Maharashtra,ST,no,7,0
34,603082,retired,female,Maharashtra,ST,no,15,0
34,603082,retired,female,Maharashtra,ST,no,18,0
34,603082,retired,female,Maharashtra,ST,no,19,0
51,387438,salaried,female,Maharashtra,OBC,no,5,0
51,387438,salaried,female,Maharashtra,OBC,no,6,0
